id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
500276,1,4,3,5,2,4,2,2,3,5,4,5,4,3,1,1,2,1,2,2,1,4,2,4,2,4,2,4,3,3,4,4,5,1,2,1,5,1,4,3,3,4,2,3,2,4,4,2,4,3
909060,3,4,2,4,2,1,1,4,4,5,3,2,3,2,2,3,3,3,3,3,2,4,1,4,2,4,2,4,4,3,4,1,4,4,3,1,4,4,3,2,5,3,4,1,4,2,4,4,5,3
679551,1,3,2,5,1,5,1,5,2,5,5,3,5,2,2,4,4,3,5,5,2,2,2,4,3,5,4,3,4,3,3,3,4,3,2,1,3,4,5,3,4,2,4,2,3,2,3,3,4,3
520288,3,3,2,5,3,4,1,5,1,5,5,2,5,5,5,5,5,5,5,5,2,3,1,4,2,4,3,4,3,3,4,2,4,2,4,2,4,3,5,3,3,3,5,3,4,3,3,3,5,3
920031,2,2,2,4,3,2,2,5,2,5,4,2,5,1,5,5,4,4,5,3,1,3,2,4,2,4,2,4,4,2,2,4,3,3,1,5,3,3,2,2,4,3,4,1,3,1,2,5,2,4
79301,2,2,5,2,5,2,5,4,3,2,2,5,4,4,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,4,1,5,1,4,1,5,1,3,3,3,2,5,1,4,1,5,3,5,5
602465,5,3,4,2,4,2,5,3,3,2,1,4,2,2,5,1,2,1,3,2,1,4,2,4,2,3,2,4,4,4,2,2,2,4,1,4,3,4,4,3,2,3,2,4,4,4,4,2,4,3
536372,1,4,3,5,1,5,1,5,1,5,3,3,3,4,4,3,3,3,4,2,4,4,2,5,2,4,2,3,4,3,3,3,3,3,1,2,5,2,3,3,2,5,1,3,2,5,2,3,3,1
616010,1,4,2,4,4,3,2,5,1,4,3,4,5,3,3,5,3,1,4,1,1,4,1,5,2,4,3,4,4,4,4,2,3,3,5,2,5,1,5,4,1,4,4,3,4,3,1,1,4,4
537564,5,1,5,2,5,1,5,3,3,2,3,5,3,1,2,1,1,1,2,1,1,5,1,4,1,5,1,5,4,5,4,1,4,2,3,1,5,3,5,3,3,1,3,2,3,3,4,2,3,3
1002977,1,1,4,3,5,3,3,4,3,4,4,4,4,1,2,1,1,1,1,1,1,5,1,4,2,4,1,4,4,4,4,2,4,2,2,4,3,3,3,3,1,3,3,3,4,1,4,1,4,3
989248,2,1,4,1,5,2,2,5,5,1,1,3,4,4,1,1,3,1,4,2,1,5,3,4,2,5,2,5,5,2,5,1,5,1,4,2,3,1,3,5,5,1,5,1,3,1,5,4,5,5
892232,5,4,4,3,4,4,4,1,4,3,4,4,2,3,1,1,4,4,1,3,3,1,1,4,1,4,4,4,4,4,5,1,4,1,3,1,4,3,4,4,2,3,5,3,4,1,4,3,3,5
864030,3,3,4,2,4,2,2,3,4,4,1,3,2,5,1,4,2,1,3,1,2,3,4,2,4,3,3,2,1,2,5,2,4,2,2,1,5,1,5,5,4,2,1,3,5,4,5,4,3,3
601481,3,2,4,3,5,2,5,4,1,2,1,5,1,1,1,1,3,1,1,1,1,5,2,4,1,5,1,5,4,4,4,4,4,1,3,2,3,2,3,4,5,2,3,1,4,2,4,3,4,5
609401,4,3,3,3,2,2,2,3,3,4,2,4,4,2,1,1,3,2,2,2,4,4,4,4,2,3,2,4,4,4,5,1,5,2,1,2,4,2,2,4,5,1,5,1,4,1,4,4,4,5
905421,3,3,3,4,2,3,2,4,2,4,3,4,3,3,3,3,5,4,2,4,1,4,1,5,1,5,3,4,5,4,4,3,3,3,3,3,3,3,3,3,2,2,5,1,5,1,5,2,5,5
454997,2,4,3,3,4,2,2,3,3,4,4,3,3,4,3,2,2,2,2,2,1,5,1,5,1,5,1,5,5,4,2,3,4,3,1,5,3,4,1,2,5,1,5,1,4,1,4,3,5,4
428813,2,2,5,2,4,2,2,5,2,3,4,2,4,2,3,3,4,4,4,2,1,4,3,4,3,2,2,4,4,5,5,1,5,1,4,1,5,3,5,5,4,1,4,2,4,2,4,4,5,5
659713,2,4,4,4,4,4,2,4,3,4,3,2,4,2,2,4,4,4,3,4,2,4,2,4,2,4,2,4,4,4,4,2,2,2,4,2,4,3,4,3,3,3,2,4,2,4,2,2,4,3
104705,1,2,5,3,4,3,5,3,3,3,3,5,4,1,1,1,1,1,3,1,1,4,1,4,1,4,1,5,4,3,3,3,4,3,3,1,4,3,4,3,3,1,3,4,5,3,5,1,1,3
803419,3,4,3,4,2,4,1,2,3,5,3,3,4,3,3,3,3,3,3,3,4,4,2,4,3,4,3,3,3,3,3,2,3,3,3,2,1,3,4,4,2,3,4,3,3,2,3,2,4,3
302713,3,2,4,2,4,2,3,2,4,3,2,4,2,3,2,4,2,2,2,2,2,4,2,5,2,3,2,4,5,4,4,1,4,1,4,2,3,2,4,4,5,1,4,1,4,2,4,4,5,3
651217,1,4,2,4,2,2,1,4,1,4,1,5,3,3,1,2,2,2,1,3,2,3,2,3,3,2,3,3,4,3,3,3,4,2,2,3,4,4,3,4,4,1,5,1,5,2,4,4,5,5
239839,1,5,2,4,3,2,1,5,1,4,5,2,5,2,1,3,1,1,1,2,1,5,1,5,1,4,1,4,5,4,5,1,4,1,4,1,4,1,5,3,4,1,1,2,3,5,5,3,4,3
360777,1,3,2,3,3,5,1,4,5,5,3,2,5,1,2,5,5,5,5,5,1,4,4,3,3,2,2,3,4,1,1,4,4,5,2,5,4,2,5,3,1,4,4,1,1,2,2,2,5,4
821373,4,1,5,4,5,2,1,4,5,3,2,5,1,5,5,2,1,1,5,1,5,5,5,3,2,2,1,5,3,5,4,3,4,4,4,5,5,1,1,5,2,1,5,1,5,2,5,3,5,5
359273,5,1,3,1,5,1,5,3,3,2,3,4,4,1,2,3,4,4,3,3,2,5,1,5,1,5,1,4,5,4,1,5,4,5,1,5,3,5,3,2,3,3,5,1,3,1,2,3,4,5
642364,2,3,3,3,5,2,3,4,4,4,5,2,5,2,3,5,4,5,5,2,1,4,2,4,1,5,2,3,4,4,4,2,5,3,4,3,5,2,4,3,3,3,3,3,4,3,3,3,3,3
803257,3,3,2,4,3,2,2,4,3,4,3,2,5,3,3,3,3,3,4,2,1,3,3,5,3,4,3,4,5,3,4,4,5,2,2,2,5,2,3,4,4,2,4,3,5,2,4,4,4,4
173819,2,4,4,4,2,3,1,4,2,4,2,5,4,2,4,4,3,3,2,4,1,4,1,5,2,5,2,3,5,4,3,4,4,2,1,3,3,4,2,3,4,4,4,3,4,2,3,4,5,3
432439,2,4,2,4,4,3,2,4,2,5,3,3,5,3,2,4,4,3,4,3,2,4,4,4,3,4,2,4,5,3,4,4,4,4,3,4,3,2,3,2,4,3,4,2,3,2,4,4,5,4
431206,4,1,4,2,5,2,5,4,5,2,4,3,4,4,4,4,3,4,4,1,2,5,4,4,1,3,2,4,4,4,2,4,4,4,4,4,4,4,4,2,2,4,4,3,4,3,4,2,4,4
425343,4,3,4,3,3,2,4,5,2,5,5,5,5,1,4,4,5,3,4,4,1,5,1,5,1,5,1,5,5,4,4,3,5,2,3,3,5,3,4,3,4,2,5,1,4,2,5,2,5,4
435888,4,1,5,2,5,1,5,3,3,1,3,4,4,4,2,3,4,4,4,3,1,5,2,5,1,5,5,4,4,4,3,4,5,3,4,3,4,2,4,3,4,1,5,1,4,1,4,4,1,5
104533,3,3,5,3,4,4,5,2,5,3,4,5,4,2,4,4,4,4,4,4,2,4,3,4,2,4,2,3,3,4,3,4,3,2,1,2,4,4,2,2,5,1,4,2,5,2,4,3,5,4
455865,3,4,4,4,2,4,2,4,2,4,4,4,4,2,4,4,2,2,4,2,2,4,4,2,4,1,3,4,1,4,4,4,4,2,4,2,3,2,4,2,3,4,4,2,4,2,4,4,4,5
597074,5,1,4,1,5,1,5,1,2,4,5,2,4,5,1,5,5,3,5,1,1,5,4,5,1,1,1,1,2,4,4,5,3,3,1,1,1,1,1,2,5,1,3,1,1,1,4,2,2,3
562716,2,4,3,4,1,4,2,4,3,4,4,2,4,3,4,3,5,5,4,4,2,3,4,4,3,3,3,2,4,3,4,1,5,2,3,2,4,4,4,4,4,2,2,2,4,4,5,3,5,5
473971,2,3,4,4,3,3,3,5,1,1,5,2,5,3,4,4,4,4,4,3,1,5,4,4,2,5,2,4,4,5,3,4,3,4,3,2,5,2,3,5,3,3,3,3,3,3,4,2,3,3
492493,3,4,4,4,4,3,5,3,3,3,5,3,4,4,4,3,5,5,5,5,4,4,2,5,5,3,4,4,4,3,3,4,3,3,4,3,5,3,5,5,2,5,5,3,5,1,3,2,3,5
729879,1,4,3,4,2,2,1,4,1,4,4,2,5,1,3,2,5,5,4,5,3,4,3,3,2,3,4,3,3,3,2,4,5,3,1,5,2,4,1,5,3,2,5,2,4,1,5,3,5,5
677126,4,4,3,4,3,4,2,4,2,5,4,4,4,4,3,2,2,1,2,1,1,4,2,4,2,5,2,4,2,3,3,5,4,4,3,4,3,2,4,4,5,4,5,4,5,1,3,4,2,4
858410,4,3,2,3,3,2,5,3,4,4,5,3,5,1,1,4,4,3,5,5,1,5,4,5,2,5,1,4,5,4,4,2,5,4,3,3,3,2,4,4,5,4,1,2,4,1,3,4,5,5
389092,1,5,2,3,1,3,2,3,4,4,4,2,4,1,5,3,4,2,3,3,3,3,1,2,3,4,3,2,4,3,2,3,3,1,3,5,4,3,4,2,3,3,4,4,3,2,4,3,3,2
26104,4,2,4,4,3,3,3,3,4,4,4,3,5,3,2,3,2,3,4,4,1,4,1,4,1,4,2,4,4,4,4,3,3,3,2,3,3,2,4,4,3,3,4,2,3,2,2,2,4,4
748094,1,1,4,2,5,1,1,2,4,2,4,2,4,2,2,2,4,4,4,4,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,4,5,5,1,5,1,5,1,5,5,5,5
900113,3,3,3,2,4,1,2,4,2,5,4,3,5,4,4,4,2,1,4,2,2,4,1,3,2,2,2,5,2,2,4,1,4,1,3,1,5,1,4,5,4,2,2,4,4,4,5,4,4,2
503259,4,3,3,3,3,1,2,3,4,3,2,4,2,3,3,2,3,2,4,3,3,4,5,3,2,3,2,3,3,4,2,5,4,5,1,5,1,3,1,3,1,1,5,1,5,1,3,1,5,5
68873,4,2,4,1,4,1,5,4,2,2,3,4,4,3,3,2,3,3,2,2,1,5,2,4,1,4,1,4,5,4,4,3,4,1,3,2,4,2,4,4,4,2,5,2,4,1,4,3,4,5
634579,4,2,2,1,4,2,4,3,4,3,2,4,4,3,3,2,2,2,3,2,1,4,1,4,2,4,1,4,4,4,4,1,4,1,2,1,4,2,4,4,4,3,3,1,4,2,4,2,4,4
45788,4,2,3,2,3,2,4,3,4,3,5,1,5,3,5,4,2,4,5,4,2,4,2,5,1,5,2,4,5,3,1,3,3,4,2,5,3,3,2,3,2,2,4,2,3,2,4,2,5,3
669320,3,3,1,4,2,1,2,1,2,5,5,1,5,2,5,4,4,3,3,2,1,3,1,5,5,5,3,5,5,3,4,5,3,3,1,5,5,2,4,1,3,1,4,1,5,1,5,3,5,5
258403,3,3,4,4,3,3,2,3,2,4,1,4,4,2,1,1,2,2,1,1,1,4,1,4,1,5,5,5,5,4,5,2,5,2,4,2,5,3,5,4,4,2,3,2,4,2,5,2,5,4
635294,2,4,4,4,4,2,2,5,1,4,5,3,5,3,1,3,4,3,2,2,1,5,1,5,1,5,1,5,5,5,4,3,5,3,3,3,3,3,4,4,4,1,4,1,4,1,5,2,5,4
641303,1,4,3,4,1,4,1,5,1,5,4,2,4,1,4,2,2,1,3,4,2,4,2,4,2,4,1,4,4,3,3,2,4,3,3,2,5,2,5,4,3,3,4,3,3,3,4,3,4,3
84454,1,4,2,4,2,1,2,5,1,5,3,4,5,1,3,3,4,4,4,4,1,5,1,4,3,2,2,4,4,5,3,1,5,1,3,3,4,3,2,4,4,1,4,1,4,2,4,2,5,5
733944,2,3,2,5,3,1,1,5,1,5,1,3,5,2,3,3,1,1,4,3,1,2,1,5,1,5,3,4,5,5,3,1,5,1,3,1,5,1,4,5,4,1,3,1,3,2,4,3,5,3
32813,3,2,2,2,2,2,4,2,5,5,2,5,4,3,4,1,5,4,5,4,3,2,1,5,5,4,5,5,5,4,4,4,4,3,2,3,2,4,1,2,3,2,5,3,4,1,3,2,5,5
32806,1,3,2,5,2,2,1,5,3,5,5,4,5,1,4,5,5,4,4,4,1,5,2,3,2,4,1,4,3,2,3,3,5,2,2,1,5,2,4,3,3,5,2,2,3,3,3,1,4,2
833859,4,1,4,2,4,1,2,1,5,3,5,2,5,2,4,4,5,2,4,3,2,3,2,5,2,3,4,5,4,5,5,5,1,2,1,5,2,1,4,4,4,1,4,1,5,2,5,2,5,5
974733,2,4,2,4,2,2,2,4,2,5,5,1,5,2,4,4,5,4,4,4,2,2,4,5,2,4,3,4,5,5,3,4,5,4,2,4,3,1,4,4,3,1,4,1,5,1,5,2,5,5
292222,2,2,3,4,2,2,2,3,3,4,5,3,5,3,5,5,5,3,4,3,3,3,1,3,2,5,3,3,3,5,2,4,5,5,3,5,3,5,2,3,4,2,4,2,4,2,4,4,5,5
336989,3,2,2,3,3,3,3,4,1,3,4,3,4,3,4,2,3,2,3,3,2,3,2,4,3,3,3,3,3,3,4,2,3,2,3,4,5,2,3,4,5,3,3,3,3,2,3,4,4,3
770986,4,3,5,2,4,2,4,4,4,4,2,4,2,2,2,1,2,1,1,1,1,5,1,5,2,5,1,4,5,5,2,4,5,1,2,1,4,2,5,4,4,2,5,1,4,1,4,3,5,5
555388,3,1,4,2,4,2,4,2,4,2,2,4,4,1,4,3,3,2,3,4,2,4,3,5,1,4,2,2,4,4,4,4,4,4,3,3,4,3,4,3,4,2,4,1,5,2,5,2,4,5
923371,2,4,3,3,3,3,1,4,3,4,4,2,4,4,2,3,3,2,3,2,4,4,2,4,2,4,4,3,4,4,3,4,2,2,2,4,2,2,2,2,4,5,4,1,4,2,4,4,4,4
674866,5,1,5,1,5,1,5,3,5,5,5,5,5,1,1,1,3,1,1,1,5,5,1,5,3,5,1,5,5,5,5,5,5,5,1,1,3,5,3,5,1,5,3,1,5,1,5,1,5,5
973497,3,3,4,3,3,3,3,2,3,2,3,3,4,3,4,3,3,3,2,2,3,3,1,5,2,3,2,3,4,3,3,2,4,3,3,2,4,2,4,3,2,2,2,2,3,3,4,2,3,2
480031,3,4,4,3,5,2,4,3,3,3,2,4,4,3,2,1,3,2,1,2,1,5,1,1,1,4,1,5,5,3,4,2,5,1,4,1,4,3,3,5,3,2,3,1,4,2,4,3,3,4
96693,5,5,2,2,5,3,4,3,1,4,5,2,2,4,3,3,4,2,2,3,5,5,3,3,5,4,5,3,4,3,5,5,3,5,5,4,5,3,2,3,5,4,4,1,4,3,3,2,3,4
